,regulatorId,regulatorName,RegulatorGeneName,regulatedId,regulatedName,function,confidenceLevel
4756,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02084,ygaC,-,S 
4757,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02092,waaF,-,S 
4758,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02099,yhhQ,+,S 
4759,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02105,yhiJ,-,S 
4760,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02118,mdtE,+,S 
4761,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02121,gadX,-,S 
4762,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02126,yhjD,-,S 
4763,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02127,yhjE,+,S 
4764,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02147,yiaD,-,S 
4765,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02150,wecH,+,S 
4766,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02197,yadM,-,S 
4767,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02205,cdaR,-,S 
4768,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02223,yfaE,-,S 
4769,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02226,ygiL,+,S 
4770,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02236,ppnN,-,S 
4771,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02240,yecD,+,S 
4772,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02241,yecE,+,S 
4773,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02253,ybgE,+,S 
4774,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02264,iaaA,+,S 
4775,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02268,rfbB,-,S 
4776,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02269,gatA,-,S 
4777,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02280,tomB,+,S 
4778,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02284,ygiM,-,S 
4779,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02294,yfiL,+,S 
4780,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02296,prmB,-,S 
4781,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02303,yjeM,-,S 
4782,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02306,cycA,+,S 
4783,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02330,ybaL,-,S 
4784,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02342,ygiN,-,S 
4785,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02347,lpxH,-,S 
4786,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02356,ycaK,+,S 
4787,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02368,ygjI,-,S 
4788,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02371,exuT,-,S 
4789,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02376,kbaY,+,S 
4790,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02402,yecF,-,S 
4791,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02417,pitB,+,S 
4792,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02429,cobU,-,S 
4800,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02555,rplU,-,S 
4801,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02596,yohO,-,S 
4802,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02652,yciZ,-,S 
4804,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02681,shoB,+,S 
4805,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02862,ecnA,-,S 
4807,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02892,mgtS,+,S 
4810,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02917,yoeB,-,S 
4811,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02929,ecnB,-,S 
4812,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02943,torI,+,S 
4813,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02984,caiF,-,S 
4814,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC02999,yafV,+,S 
4815,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03000,ivy,+,S 
4817,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03005,yafQ,-,S 
4818,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03006,dinJ,-,S 
4819,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03012,yafN,-,S 
4820,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03013,yafO,-,S 
4821,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03053,yagU,+,S 
4822,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03061,ykgL,-,S 
4823,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03070,ykgE,-,S 
4824,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03074,ykgH,-,S 
4825,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03104,yaiS,+,S 
4826,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03105,tauA,-,S 
4827,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03114,yaiY,-,S 
4828,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03115,yaiZ,+,S 
4829,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03119,thiL,-,S 
4830,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03120,yajO,-,S 
4831,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03156,allR,+,S 
4833,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03162,glxK,-,S 
4834,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03178,ybcK,+,S 
4835,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03190,borD,-,S 
4836,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03191,ybcV,-,S 
4837,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03204,ybdK,+,S 
4838,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03210,dsbG,+,S 
4839,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03211,uspG,-,S 
4840,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03212,ybdR,-,S 
4841,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03226,nadD,-,S 
4842,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03227,ybeQ,+,S 
4843,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03228,ybeR,+,S 
4844,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03230,ybeT,+,S 
4845,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03231,ybeU,-,S 
4846,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03267,ybhD,+,S 
4847,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03268,ybhH,-,S 
4848,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03269,ybhI,-,S 
4849,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03273,ybhM,+,S 
4850,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03284,mcbA,-,S 
4851,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03285,rlmF,+,S 
4852,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03319,ybjP,+,S 
4853,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03320,ybjQ,+,S 
4854,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03329,ybjX,-,S 
4855,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03330,macA,-,S 
4856,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03336,ycaN,+,S 
4857,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03348,ssuE,-,S 
4858,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03349,elfA,+,S 
4859,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03352,elfG,-,S 
4860,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03382,yccM,-,S 
4861,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03391,rutB,+,S 
4862,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03398,pgaA,+,S 
4863,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03399,dgcT,-,S 
4864,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03422,bssS,+,S 
4865,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03446,rluE,+,S 
4866,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03465,ycgX,+,S 
4867,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03476,ycgJ,-,S 
4868,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03489,dhaK,-,S 
4869,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03490,dhaR,+,S 
4870,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03491,ycgV,+,S 
4871,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03504,ymjA,-,S 
4872,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03532,abgA,-,S 
4873,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03533,abgR,-,S 
4874,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03544,ydaT,-,S 
4875,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03545,ydaU,+,S 
4876,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03550,ynaK,+,S 
4877,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03556,stfR,-,S 
4878,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03557,tfaR,-,S 
4879,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03558,pinR,-,S 
4880,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03561,ompN,-,S 
4882,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03593,ydcI,+,S 
4883,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03606,ydcS,+,S 
4884,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03607,ydcT,+,S 
4885,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03608,ydcU,+,S 
4886,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03609,ydcV,+,S 
4887,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03610,patD,+,S 
4888,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03611,ortT,-,S 
4889,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03612,ydcY,-,S 
4890,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03613,ydcZ,-,S 
4891,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03615,curA,-,S 
4892,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03619,ansP,-,S 
4893,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03633,ddpC,-,S 
4894,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03645,ydeP,-,S 
4895,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03646,ydeQ,-,S 
4896,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03666,yneK,+,S 
4897,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03671,ydfK,-,S 
4898,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03672,pinQ,-,S 
4899,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03673,tfaQ,-,S 
4900,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03681,ydfR,-,S 
4901,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03693,ynfA,-,S 
4902,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03694,ynfB,+,S 
4903,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03697,ynfD,-,S 
4904,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03698,ynfE,-,S 
4905,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03699,ynfF,-,S 
4906,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03700,ynfG,+,S 
4908,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03713,ydgH,-,S 
4909,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03756,fumD,-,S 
4910,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03767,ydiL,+,S 
4911,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03768,ydiM,-,S 
4912,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03770,ydiO,-,S 
4913,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03771,ydiP,-,S 
4915,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03779,ydiY,-,S 
4916,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03782,yniB,-,S 
4917,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03783,hxpB,-,S 
4918,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03788,cho,-,S 
4919,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03804,ynjF,+,S 
4920,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03805,nudG,-,S 
4921,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03806,ynjH,-,S 
4922,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03850,yobF,+,S 
4923,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03853,kdgR,-,S 
4924,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03854,yebQ,-,S 
4925,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03858,rsmF,-,S 
4926,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03864,yobA,+,S 
4927,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03865,yobB,-,S 
4928,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03867,znuA,-,S 
4929,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03881,uspC,+,S 
4930,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03882,ftnB,+,S 
4931,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03887,dcyD,+,S 
4932,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03889,yedL,-,S 
4933,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03900,hchA,-,S 
4934,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03902,hprR,-,S 
4935,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03908,mtfA,-,S 
4936,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03911,shiA,-,S 
4937,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03916,nac,-,C 
4938,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03932,yeeZ,-,S 
4939,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03934,ugd,-,S 
4940,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03942,wcaF,+,S 
4941,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03943,wcaE,+,S 
4942,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03948,wzc,-,S 
4943,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03949,wzb,-,S 
4944,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03950,wza,-,S 
4945,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03951,yegH,+,S 
4946,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03955,yegL,-,S 
4947,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC03964,yegR,-,S 
4948,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04009,yfbK,-,S 
4949,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04010,yfbL,+,S 
4950,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04020,yfbV,-,S 
4951,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04034,yfcO,-,S 
4952,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04035,yfcP,-,S 
4953,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04063,emrK,-,S 
4954,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04064,yfdE,-,S 
4955,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04065,yfdV,+,S 
4956,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04072,alaC,-,S 
4957,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04083,mntH,-,S 
4958,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04088,pdxK,-,S 
4959,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04089,yfeK,+,S 
4960,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04090,yfeS,-,S 
4961,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04121,eutS,+,S 
4962,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04141,pdeF,-,S 
4963,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04142,yfgG,+,S 
4964,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04143,yfgH,-,S 
4965,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04156,csiE,-,S 
4966,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04158,hcaR,+,S 
4967,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04171,yfhL,-,S 
4968,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04178,yfiR,-,S 
4969,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04183,yfjI,-,S 
4970,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04186,abpA,-,S 
4971,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04189,rnlB,-,S 
4974,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04214,ygaV,-,S 
4975,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04215,ygaP,-,S 
4976,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04217,ygaM,-,S 
4977,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04221,ygaZ,-,S 
4978,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04229,pphB,-,S 
4979,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04237,ispD,-,S 
4980,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04245,queD,-,S 
4981,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04247,ygcO,-,S 
4982,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04248,ygcP,-,S 
4983,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04251,ygcS,-,S 
4984,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04254,ygcE,-,S 
4985,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04258,gudX,-,S 
4986,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04264,queF,-,S 
4987,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04273,ygdR,-,S 
4988,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04275,kduI,-,S 
4989,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04278,yqeH,+,S 
4990,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04280,yqeJ,+,S 
4991,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04281,yqeK,+,S 
4992,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04283,ygeG,-,S 
4993,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04296,xdhA,-,S 
4994,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04305,yqeB,-,S 
4995,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04326,scpB,-,S 
4997,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04329,yggP,-,S 
4998,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04347,yghG,+,S 
4999,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04350,glcA,+,S 
5000,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04359,yghS,-,S 
5001,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04360,yghT,-,S 
5002,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04371,dkgA,-,S 
5003,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04381,ygiZ,-,S 
5004,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04398,ygjH,+,S 
5005,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04418,yhaI,-,S 
5006,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04434,yraH,-,S 
5009,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04452,yhbX,+,S 
5010,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04463,yhcC,+,S 
5011,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04464,yhcD,-,S 
5012,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04470,nanK,+,S 
5013,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04488,yhdV,-,S 
5014,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04498,gspG,-,S 
5015,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04499,gspH,-,S 
5016,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04513,yhfL,-,S 
5017,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04525,yhfZ,-,S 
5018,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04546,yhhZ,-,S 
5019,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04550,yrhB,+,S 
5020,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04554,insK,+,S 
5021,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04574,yjeH,-,S 
5022,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04576,yjeJ,-,S 
5023,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04578,blc,-,S 
5024,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04602,yjfZ,-,S 
5025,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04604,ytfB,+,S 
5026,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04605,fklB,-,S 
5027,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04611,ytfJ,+,S 
5028,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04612,ytfK,-,S 
5029,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04616,ytfP,-,S 
5030,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04619,yjgH,-,S 
5031,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04626,yjgM,+,S 
5032,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04627,yjgN,-,S 
5033,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04650,yjhI,-,S 
5034,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04684,fhuF,-,S 
5035,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04690,feaB,-,S 
5036,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04693,nrdG,-,S 
5037,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04694,uxaC,-,S 
5038,RDBECOLITFC00135,Nac,nac,RDBECOLIGNC04705,hcaE,+,S 
5039,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC00285,fecI,-,S 
5040,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC00286,fecR,-,S 
5041,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC00523,leuO,+,S 
5042,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC01327,gspO,+,S 
5043,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC01675,rsd,+,S 
5044,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC02063,gspM,+,S 
5046,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC02315,sgcA,-,S 
5047,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC02316,sgcC,-,S 
5048,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC02317,sgcX,-,S 
5049,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC02319,mdtM,+,S 
5050,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC02393,cas2,+,S 
5051,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC02558,rmf,+,S 
5052,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC02568,sgcB,-,S 
5053,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03349,elfA,+,S 
5054,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03481,hlyE,+,S 
5055,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03569,paaA,+,S 
5056,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03570,paaB,+,S 
5057,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03571,paaC,+,S 
5058,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03572,paaD,+,S 
5059,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03573,paaE,+,S 
5060,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03574,paaF,+,S 
5061,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03575,paaG,+,S 
5062,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03576,paaH,+,S 
5063,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03577,paaI,+,S 
5064,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03578,paaJ,+,S 
5065,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03579,paaK,+,S 
5066,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC03735,slyA,+,C 
5067,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04239,cas1,+,S 
5068,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04240,casE,+,S 
5069,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04241,casD,+,S 
5070,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04242,casC,+,S 
5071,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04243,casB,+,S 
5072,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04244,casA,+,S 
5073,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04494,gspC,+,S 
5074,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04495,gspD,+,S 
5075,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04496,gspE,+,S 
5076,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04497,gspF,+,S 
5077,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04498,gspG,+,S 
5078,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04499,gspH,+,S 
5079,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04500,gspI,+,S 
5080,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04501,gspJ,+,S 
5081,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04502,gspK,+,S 
5082,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04503,gspL,+,S 
5083,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04651,sgcR,-,S 
5084,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04652,sgcE,-,S 
5085,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04653,sgcQ,-,S 
5086,RDBECOLITFC00136,SlyA,slyA,RDBECOLIGNC04671,yjiN,+,S 
5097,RDBECOLITFC00139,YcjW,ycjW,RDBECOLIGNC02584,ymjB,-,S 
